date,open,high,low,close,volume,ticker,sector,returns,volatility_5d,volatility_10d,volatility_20d,volatility_50d,volatility_ratio,volatility_term_structure,ma_10,ma_50,ma_200,ma10_distance,ma50_distance,price_to_ma200,ma_cross,bb_width,bb_position,atr_ratio,rsi,momentum_1m,momentum_3m,momentum_6m,volume_10d_avg,volume_50d_avg,volume_ratio,market_breadth_proxy,high_low_ratio,forward_volatility,regime,regime_label
2015-10-16,15.653837880471222,15.72717443153421,15.620503796055292,15.700507164001465,36542235,XLF,Financials,0.005980887849507788,0.20131482991786118,0.1793101124668488,0.18366339393273817,0.2504872489132018,0.7158452705470165,1.096107534588996,15.488496017456054,15.580874118804932,16.01541120529175,1.3688297837728542,0.7678198558330246,0.980337436407113,0,0.0647736390141602,0.9233208420148421,0.014134114667797536,75.09876014811053,1.9171840525043393,-6.9033357803722435,-1.9040821244121653,42355644.8,55454058.56,0.7637970222535141,0.0,1.0068288857306802,0.1639899115114338,1,High
2015-10-19,15.600498574685897,15.720501241885758,15.593831759841459,15.687167167663574,32690313,XLF,Financials,-0.0008496538486653105,0.20267040222065935,0.15134196272889802,0.18040542439458365,0.2503886745290611,0.6044281476130929,1.123416343498506,15.511829853057861,15.560241966247558,16.012473092079162,1.1303457829712367,0.8157019774585486,0.9796842172633217,0,0.06889579985025394,0.8655220580318107,0.013903278119984736,74.1032085256739,3.839348232901507,-6.872508787253684,-1.4996152306966049,40827124.4,55494388.58,0.7356982470604958,0.0,1.0081230504468126,0.16862764223962426,1,High
2015-10-20,15.68716251283912,15.800499896911601,15.67382888710671,15.780499458312988,23941473,XLF,Financials,0.005949594955665605,0.18186587971024604,0.14839838702611288,0.17315956091563742,0.24973271529057797,0.5942288612584982,1.050279168811535,15.551830768585205,15.538291873931884,16.01171271324158,1.4703650851814525,1.5587787019720503,0.9855597424791803,1,0.07276329727133311,0.8978817831115627,0.013368387732581645,71.86098772725387,3.2722410322822304,-7.014277171080707,-1.6073444557251126,39552780.9,55369902.48,0.7143371963547659,0.0,1.0080816889553446,0.1682088188429477,1,High
2015-10-21,15.800500107982222,15.853836176971349,15.64049503170888,15.667163848876953,29215200,XLF,Financials,-0.007182003949585458,0.17710080556809457,0.1527185811690861,0.17633341950689016,0.2494681184734011,0.6121767466866486,1.0043519037023747,15.56849708557129,15.517126941680909,16.01160312652588,0.63375907618666,0.966911643888322,0.97848814544508,1,0.07345813572051796,0.7675712767495161,0.01343470617691089,66.80133338584099,3.844418946519923,-6.8812127278838675,-2.4746587577255563,38614598.9,54645242.32,0.7066415530536895,0.0,1.0136403064500163,0.17516582427166927,1,High
2015-10-22,15.700499113990954,15.980506844866245,15.693832300526,15.92050552368164,61204335,XLF,Financials,0.016170232037424404,0.13848058173930194,0.16943751530119627,0.179874354468438,0.25178059880381926,0.6729569955198076,0.7698739609019735,15.601164150238038,15.504080677032471,16.011937618255615,2.0469073356857823,2.685904797090327,0.9942897545098021,1,0.07613050824793727,0.9335428064077214,0.012473132717440383,70.92171132423562,5.47701612913416,-4.471387698919949,-0.7343956241423255,41011331.3,54319143.02,0.7550069647619414,0.0,1.0182667011377864,0.16735495195203065,1,High
2015-10-23,16.047173866269453,16.100508365086508,15.973838930396001,16.093841552734375,45903498,XLF,Financials,0.010887595798694916,0.14699124649973572,0.16726700008708736,0.1771150826706054,0.25294616099095363,0.6612751086310004,0.8299194189639212,15.661166000366212,15.49330690383911,16.011954193115233,2.762728856574574,3.8760908347233274,1.0051141390133598,1,0.08435678019757656,0.9890827444866729,0.011628620633145374,68.46115164672652,7.384315997057356,-2.73436991175231,0.7197183269236129,39767762.8,54686261.7,0.727198414441995,5.0,1.0079298054301444,0.1637275327456504,1,High
2015-10-26,16.0938475242746,16.0938475242746,15.967176477236569,16.027177810668945,24485698,XLF,Financials,-0.004142189535481289,0.1567723701822515,0.17160498181148212,0.15075737515368126,0.2524471663520464,0.6797659260400372,1.0398985125765063,15.713167762756347,15.47881139755249,16.0127233171463,1.9983879294973905,3.5426907081713144,1.0009026880210419,1,0.08180999114073009,0.9036572484635552,0.011706701093012842,68.72579195816651,5.392373465855127,-3.5241107717743247,-0.27463809034846687,39685113.5,54503908.74,0.7281149997757023,10.0,1.0079332151942217,0.16368963135538986,1,High
2015-10-27,15.947172470972902,15.967172910983281,15.880504337604972,15.933838844299316,28664204,XLF,Financials,-0.005823793026586088,0.17079499417886124,0.1683782178127117,0.15451459795543004,0.2526194680499761,0.666529064891393,1.105364777431109,15.767835426330567,15.46178581237793,16.013683857917787,1.0527977587306732,3.0530304691162207,0.9950139509230419,1,0.07527737642624291,0.81261047998806,0.011506276721663234,62.744805457074904,7.271101976444561,-5.03410972154631,-0.8146537829762601,38306331.9,54501771.72,0.702845626685253,10.0,1.0054575453987993,0.1623460069787787,1,High
2015-10-28,15.967173593946425,16.33385147384816,15.967173593946425,16.30718421936035,112058299,XLF,Financials,0.02343097471420763,0.2026225992690881,0.18091012777872814,0.16516498792962714,0.2584660332852344,0.6999377267460202,1.2267890538364024,15.872504806518554,15.452492446899415,16.016774373054503,2.7385684751110118,5.531093287364351,1.0181316062486598,1,0.08081374395578078,1.0381873613522794,0.012118912776647199,68.01324308742721,9.587793204633698,-2.8089663477196547,2.3086350296279035,45035778.0,56338024.86,0.7993851064518842,15.0,1.022964482583239,0.13970736082838134,1,High
2015-10-29,16.30051738882675,16.367187090324283,16.207181998216253,16.28718376159668,48479611,XLF,Financials,-0.0012264813774487404,0.19654370336584973,0.16036787684446557,0.16573063138633362,0.2577115665938604,0.6222765976864234,1.185922612626075,15.940506935119629,15.445851020812988,16.02088366508484,2.1748168228782183,5.4469821031551575,1.016622060435543,1,0.08266081845690379,0.963521789693014,0.011899892594896934,70.87727839667127,7.811087131137451,-2.6201252330386393,1.3015421387509774,44318486.6,56159975.48,0.7891471857173967,20.0,1.0098724807388255,0.13983252559608214,1,High
