date,open,high,low,close,volume,ticker,sector,returns,volatility_5d,volatility_10d,volatility_20d,volatility_50d,volatility_ratio,volatility_term_structure,ma_10,ma_50,ma_200,ma10_distance,ma50_distance,price_to_ma200,ma_cross,bb_width,bb_position,atr_ratio,rsi,momentum_1m,momentum_3m,momentum_6m,volume_10d_avg,volume_50d_avg,volume_ratio,market_breadth_proxy,high_low_ratio,forward_volatility,regime,regime_label
2015-10-16,34.739377952721874,34.94910885014346,34.71706825577357,34.93572235107422,10638400,XLY,Consumer Discretionary,0.005264632235329358,0.14651675916415582,0.13874703776951047,0.19296000379813583,0.23885779372797813,0.5808771637886003,0.7593115478865435,34.55106964111328,33.819066200256344,33.59171977996826,1.1132874147063452,3.301853883858598,1.0400099363744821,1,0.09300742427108426,0.8265931295829277,0.015035671184609144,79.34570069220031,2.0983233948024926,-0.7639005674479393,3.6481865565273885,13940280.0,16355320.0,0.8523391777109833,5.0,1.0066837612168276,0.14555953051985035,1,High
2015-10-19,34.83753842446194,35.123128323471356,34.806302135648416,35.1008186340332,9857400,XLY,Consumer Discretionary,0.004725715452507551,0.14646754477046553,0.12358330523698319,0.19159452515341535,0.2390647716099781,0.5169448614478548,0.7644662322850023,34.62514381408691,33.825080680847165,33.60904056549072,1.3737843877279958,3.7715740140374634,1.0443862140496274,1,0.09805328964478603,0.8418283801735549,0.014483675719892838,82.03844425255578,4.2406010097262525,0.0208270988818704,4.028575705336812,13522420.0,16294352.0,0.8298838763272084,10.0,1.009102552365034,0.15118634241407214,1,High
2015-10-20,35.051745852631704,35.212390657349545,34.94464704648552,35.05620574951172,10027600,XLY,Consumer Discretionary,-0.001270992707794849,0.1369236311792584,0.11373768911037352,0.18372438717641706,0.23842273816654774,0.47704212268094676,0.7452665009995688,34.72019004821777,33.824601325988766,33.62916376113892,0.9677818607193753,3.6411498591017026,1.0424346557799886,1,0.10104380037605237,0.7956106791151043,0.013201957976683826,76.67530379315868,3.205456120374439,-0.5848652908023722,3.8009358579154995,12707980.0,16341420.0,0.7776545734703594,15.0,1.0076619349025862,0.15123887235577999,1,High
2015-10-21,35.14545492370136,35.22577732644667,34.85540161353765,34.9000244140625,10024800,XLY,Consumer Discretionary,-0.004455169408953963,0.10679592518535083,0.11923251434884514,0.18447658121954824,0.23774873409916128,0.5015064109620669,0.5789131849654752,34.788017654418944,33.82731113433838,33.65005187034607,0.3219693653033675,3.171145573658084,1.0371462293292322,1,0.10174587256853816,0.7267260155695848,0.012968784891333242,71.62878820837213,4.127266821318254,-0.43783562310202306,2.825730844295782,12151600.0,16314928.0,0.7448148100929407,20.0,1.010626063558687,0.1614697528374378,1,High
2015-10-22,35.11869000058608,35.42659321251797,35.051757480168334,35.359657287597656,16455000,XLY,Consumer Discretionary,0.013169987163388797,0.107716221965074,0.12150002318678355,0.18744993731144602,0.2392777122844075,0.507778271644321,0.5746399465906712,34.85986251831055,33.84223644256592,33.67080890655517,1.4337255892061636,4.4838078228280525,1.0501576420610939,1,0.10406761902572449,0.8217153302316298,0.011763602417245151,71.4838553105244,5.780318719898325,0.8733968037009099,2.7843056068559857,12528780.0,16358552.0,0.7658856358435636,25.0,1.0106937785519516,0.1552599310602835,1,High
2015-10-23,35.85050244914164,35.88174215368191,35.34625834722751,35.53367614746094,15790200,XLY,Consumer Discretionary,0.0049213955454348035,0.10738638782748389,0.12216671848987783,0.18718269236537807,0.23918881710846177,0.5107543068557445,0.5736982755748973,34.94509315490723,33.85664134979248,33.690095300674436,1.6843079797916007,4.953340706014047,1.0547217462679481,1,0.10619906910919258,0.8318114170599715,0.011652162414664343,68.54755474100511,6.585492585480912,2.1340619345379563,4.202911391045672,12437260.0,16497384.0,0.7538928596194403,30.0,1.0151496602891887,0.15974808044624944,1,High
2015-10-26,35.5470843864976,35.84606104172498,35.52030796943774,35.78358840942383,12050000,XLY,Consumer Discretionary,0.007033110250844299,0.11036443912813133,0.12388672230384364,0.14405768884276227,0.2396353313258714,0.516980203288031,0.7661127983844942,35.03880348205566,33.87559963226318,33.71246410369873,2.125600344057383,5.632339494718418,1.061434972518009,1,0.09783948619178179,0.8819234273257137,0.011161043503917454,76.55375929273208,7.349479380167945,2.056891031569097,5.305218272693901,12544460.0,16548800.0,0.7580283766798801,35.0,1.0091708966196893,0.15852237523872004,1,High
2015-10-27,35.69876881968359,35.74339159980821,35.46226502097317,35.613983154296875,8942400,XLY,Consumer Discretionary,-0.004739749775410584,0.12262911785514567,0.12275813951931006,0.14524510109731895,0.2390480651203951,0.5135291074516067,0.8442909050197857,35.13429718017578,33.88449733734131,33.73482404708862,1.3652926417203395,5.104062190261985,1.055703836029654,1,0.08055260341336092,0.8409696962470493,0.011026318102723004,71.666080935397,10.00679766237711,0.5406000327597305,5.521708431379357,11922400.0,16550828.0,0.7203506676523979,40.0,1.0079274851357853,0.15755208162188328,1,High
2015-10-28,35.75233594629733,35.95314025878906,35.48459232363957,35.95314025878906,22715800,XLY,Consumer Discretionary,0.009523144407150408,0.10690054813255123,0.1029327859914191,0.12148747261914242,0.23993006599432726,0.42901161871831756,0.8799306284663563,35.29895782470703,33.89955585479736,33.758879776000974,1.8532627431400963,6.057850470926104,1.064998024144983,1,0.07552378616424937,0.9376729774679944,0.010603155060579251,70.93975774505876,11.423006890211763,1.1300070346457414,7.728951311255283,12790800.0,16771156.0,0.762666568720725,45.0,1.0132042642867662,0.15512360391270258,1,High
2015-10-29,35.90404928147795,36.11824346963007,35.56045000564147,36.05577087402344,9449600,XLY,Consumer Discretionary,0.002854566096192057,0.08629948109082358,0.09208626818393047,0.12092431872796569,0.23992622796567722,0.38381076118574214,0.713665224651503,35.42925872802734,33.917911796569825,33.78532579421997,1.7683467520602527,6.303038613567648,1.067202107022212,1,0.07145657775544993,0.9483907865987165,0.011227144418295525,71.50793300198072,8.806899320103945,1.1026103669334875,6.564867973289679,12595120.0,16730512.0,0.7528233445575365,50.0,1.0156857819262723,0.1556964510118335,1,High
