date,open,high,low,close,volume,ticker,sector,returns,volatility_5d,volatility_10d,volatility_20d,volatility_50d,volatility_ratio,volatility_term_structure,ma_10,ma_50,ma_200,ma10_distance,ma50_distance,price_to_ma200,ma_cross,bb_width,bb_position,atr_ratio,rsi,momentum_1m,momentum_3m,momentum_6m,volume_10d_avg,volume_50d_avg,volume_ratio,market_breadth_proxy,high_low_ratio,forward_volatility,regime,regime_label
2025-03-31,141.27054196776166,144.05095723384548,140.96597610674186,143.45164489746094,8085600,XLV,Healthcare,0.010310028393468729,0.13360808268443686,0.10065440113561866,0.12191284764715202,0.13019793477826921,0.7730875401905258,1.0959311119623252,143.22235107421875,143.3064193725586,143.90434951782225,0.1600963966325102,0.10133916229167375,0.996854128302041,0,0.04398317570034509,0.4830428717244292,0.011499620841484905,52.23163547859179,-1.5813362665184072,4.99634795194932,-3.8285088757069596,6967490.0,8332124.0,0.8362201522684972,35.0,1.021884579614925,0.32121951253576236,1,High
2025-04-01,142.93091756570934,142.93091756570934,140.3961221308477,140.8284149169922,9906100,XLV,Healthcare,-0.018286510289539204,0.16490238890473746,0.1355785611810873,0.1336550225904496,0.13608233366296638,0.9962980317259493,1.2337911865088464,142.9340850830078,143.37912780761718,143.9024336242676,-1.4731756703047862,-1.7789987494187305,0.9786381742834056,0,0.04604872982198594,0.11822486891311455,0.012300596860173544,47.23512582386493,-3.8009308325460345,3.5585313056681445,-5.537800105543312,7405300.0,8376884.0,0.8840160613421411,30.0,1.0180545972095956,0.31745138357472114,1,High
2025-04-02,140.26841600724657,141.86984526989258,139.69857685554294,141.7716064453125,6392700,XLV,Healthcare,0.0066974518521440984,0.1767972908563714,0.1421593082605729,0.13031662639319033,0.13186013888331455,1.078106768766354,1.356674859913423,142.73230743408203,143.42528869628907,143.9058139038086,-0.6730788607289987,-1.1529921020262581,0.9851694146289137,0,0.04216666612564314,0.277786605107318,0.012533621699722216,53.96991833118246,-2.248275851910797,5.551075772705749,-5.522558618118767,7428950.0,8359582.0,0.8886748165159454,25.0,1.0155425235046944,0.3294504514806229,1,High
2025-04-03,141.2410518634681,142.6460033977575,140.5435007799882,140.62210083007812,10990600,XLV,Healthcare,-0.008108151159857191,0.18268104471647853,0.14544639492628775,0.13231527788785993,0.13310732221220484,1.0927001798925193,1.380649669732808,142.40677337646486,143.45472351074218,143.9036882019043,-1.2532216720259444,-1.97457609714186,0.9771959467277731,0,0.0401675584389587,0.11357568126159653,0.01283904684160823,45.21625367764114,-4.006038911271048,4.4441115018275745,-5.793165120508725,7724630.0,8415596.0,0.9178945852438734,20.0,1.0149597996783974,0.3336899072843957,1,High
2025-04-04,138.66695977238308,139.22697949067143,132.86051054741262,132.90963745117188,21341100,XLV,Healthcare,-0.05484531473630638,0.4150308767029855,0.3016953548594535,0.22951297873527374,0.1787794779866133,1.6875278877480775,1.8083111420975149,141.3501174926758,143.29271789550782,143.86372550964356,-5.971328635040766,-7.246062882209768,0.9238578869018834,0,0.07021874204332672,-0.42852524788916896,0.01649824998309762,21.24020446830798,-9.021644627363724,-1.3128577258588625,-10.779421170221614,9095210.0,8681760.0,1.0476228322367815,15.0,1.0479184440660934,0.2678120622243073,1,High
2025-04-07,129.40219642250625,134.96301104387888,127.38811333050096,132.11383056640625,29940300,XLV,Healthcare,-0.005987578478332645,0.3715986800800174,0.290147953087861,0.22843238333988886,0.17899762234773434,1.6209598165734158,1.6267338047561704,140.10433502197264,143.11029479980468,143.81886512756347,-5.703252832478909,-7.683908588673689,0.9186126621790878,0,0.09315308984756912,-0.2162855388425372,0.020153344736841255,20.09011880728349,-9.572448366798092,-2.856747279679661,-10.505921679611186,11439180.0,9118008.0,1.2545700771484298,10.0,1.0594631438941662,0.28583958019652156,1,High
2025-04-08,136.98692957399945,136.9967639506096,128.97973816201744,130.6499481201172,20860400,XLV,Healthcare,-0.011080463264239726,0.3724552374698464,0.28962437108543765,0.2285005785467188,0.17182875394475502,1.6855407749657272,1.6299969122121714,138.89686889648436,142.83517456054688,143.76436492919922,-5.937441817002625,-8.530970384514392,0.9087783901418088,0,0.115741795104902,-0.13105054426333468,0.02400775373132126,18.373085540088894,-9.599445071179435,-3.974618801461849,-11.567593259522912,12875020.0,9288990.0,1.386051659007061,10.0,1.0621572496799583,0.2838520511276813,1,High
2025-04-09,127.84989735342866,136.80027466242817,127.40777015510459,136.32867431640625,39444700,XLV,Healthcare,0.043465200545415694,0.5530124321425103,0.3911585643947661,0.28331980620190467,0.19933952164902044,1.962273016203399,1.9519017733211783,138.3093460083008,142.69378967285155,143.73627624511718,-1.4320591840378383,-4.460681415104576,0.9484639360207262,0,0.1195020449522803,0.2408899717508854,0.02734942040203489,35.68314676976861,-4.630378022719361,-0.2957057824552689,-7.314330897418864,15943630.0,9884156.0,1.6130492072363083,10.0,1.0737200289738158,0.23709148044898415,1,High
2025-04-10,135.28723513825784,135.3265426585508,129.0288542642741,132.52647399902344,21957400,XLV,Healthcare,-0.02788995298640007,0.5723036916139725,0.4071668732731536,0.2980726178387297,0.2080824199952094,1.9567576793970756,1.920014309813637,137.31900787353516,142.49319458007812,143.6850365447998,-3.4900731870459145,-6.994523921248466,0.9223401210445653,0,0.1306437472753088,0.07729201913484408,0.03139332116298237,31.605869913489258,-6.354175898892656,-3.5733972531715175,-10.386068388538094,17512940.0,10160122.0,1.7236938690303127,10.0,1.0488083725937605,0.21906635806578642,1,High
2025-04-11,132.7819077278898,135.34617613976172,131.30819059443297,134.47177124023438,10755600,XLV,Healthcare,0.01467855578218491,0.43520391345429854,0.42132735780829744,0.3023681331005315,0.2092023985708414,2.0139700150982014,1.439318055747633,136.56741027832032,142.2986215209961,143.64575584411622,-1.5345088801311373,-5.500299438675085,0.9361346630119903,0,0.13558378510082703,0.21359996920664764,0.03237693473577255,33.50447585629411,-4.470888946460727,-1.6044647178651839,-9.989800656246983,17967450.0,10221130.0,1.7578731510116787,10.0,1.0307519700564662,0.2310127369594598,1,High
